#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,system_id
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:51:10Z,3.0060000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:51:20Z,3.0119999999999996,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:51:30Z,3.011,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:51:40Z,3.0109999999999997,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:51:50Z,3.008,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:52:00Z,2.1790000000000003,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:52:10Z,1.6220000000000003,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:52:20Z,1.6249999999999996,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:52:30Z,1.625,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:52:40Z,1.6219999999999999,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:52:50Z,1.629,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:53:00Z,1.6299999999999997,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:53:10Z,1.6299999999999997,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:53:20Z,1.6280000000000001,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:53:30Z,1.629,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:53:40Z,1.6320000000000003,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:53:50Z,1.6249999999999996,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:54:00Z,1.6279999999999997,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:54:10Z,1.6349999999999998,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:54:20Z,1.5990000000000004,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:54:30Z,1.471,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:54:40Z,1.4744444444444447,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:54:50Z,1.4780000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:55:00Z,1.4800000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:55:10Z,1.48,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:55:20Z,1.475,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:55:30Z,1.471,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:55:40Z,1.481,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:55:50Z,1.483,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:56:00Z,1.488,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:56:10Z,1.4820000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:56:20Z,1.4860000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:56:30Z,1.4860000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:56:40Z,1.4900000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:56:50Z,1.485,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:57:00Z,1.4850000000000003,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:57:10Z,1.4790000000000003,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:57:20Z,1.485,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:57:30Z,1.487,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:57:40Z,1.4900000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:57:50Z,1.488,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:58:00Z,1.4890000000000003,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:58:10Z,1.4929999999999999,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:58:20Z,1.4940000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:58:30Z,1.488,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:58:40Z,1.491,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:58:50Z,1.5,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:59:00Z,1.4940000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:59:10Z,1.494,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:59:20Z,1.496,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:59:30Z,1.498,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:59:40Z,1.499,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T09:59:50Z,1.4969999999999999,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:00:00Z,1.501,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:00:10Z,1.501,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:00:20Z,2.277,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:00:30Z,2.8,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:00:40Z,2.7969999999999997,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:00:50Z,2.8009999999999993,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:01:00Z,2.7960000000000003,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:01:10Z,2.81,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:01:20Z,2.8000000000000003,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:01:30Z,2.797,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:01:40Z,2.806,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:01:50Z,2.8150000000000004,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:02:00Z,2.81,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:02:10Z,2.8129999999999997,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:02:20Z,2.8099999999999996,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:02:30Z,2.252,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:02:40Z,1.8789999999999996,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:02:50Z,1.8820000000000003,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:03:00Z,1.886,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:03:10Z,1.879,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:03:20Z,1.879,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:03:30Z,1.8879999999999995,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:03:40Z,1.8800000000000001,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:03:50Z,1.8830000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:04:00Z,1.8869999999999993,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:04:10Z,1.8820000000000001,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:04:20Z,1.8850000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:04:30Z,1.8839999999999997,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:04:40Z,1.8820000000000001,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:04:50Z,1.888,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:05:00Z,1.8889999999999998,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:05:10Z,1.891,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:05:20Z,1.8930000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:05:30Z,1.886,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:05:40Z,1.8960000000000001,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:05:50Z,1.8939999999999997,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:06:00Z,1.8920000000000001,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:06:10Z,1.8989999999999998,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:06:20Z,1.9009999999999998,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:06:30Z,1.9,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:06:40Z,1.8960000000000001,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:06:50Z,1.902,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:07:00Z,1.902,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:07:10Z,1.903,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:07:20Z,1.8989999999999998,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:07:30Z,1.8989999999999998,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:07:40Z,1.8979999999999997,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:07:50Z,1.9100000000000001,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:08:00Z,1.9090000000000003,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:08:10Z,1.904,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:08:20Z,1.9060000000000001,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:08:30Z,1.9099999999999997,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:08:40Z,1.9100000000000001,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:08:50Z,1.909,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:09:00Z,1.9160000000000004,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:09:10Z,1.9140000000000001,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:09:20Z,1.911,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:09:30Z,1.9120000000000001,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:09:40Z,1.911,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:09:50Z,1.9120000000000001,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:10:00Z,1.922,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:10:10Z,1.9149999999999998,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:10:20Z,1.918,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:10:30Z,1.913333333333333,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:10:40Z,1.916,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:10:50Z,2.371,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:11:00Z,2.67,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:11:10Z,2.6700000000000004,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:11:20Z,2.6759999999999997,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:11:30Z,2.683,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:11:40Z,2.678,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:11:50Z,2.677,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:12:00Z,2.681,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:12:10Z,2.685,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:12:20Z,2.681,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:12:30Z,2.682,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:12:40Z,2.6849999999999996,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:12:50Z,2.6860000000000004,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:13:00Z,2.689,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:13:10Z,2.69,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:13:20Z,2.69,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:13:30Z,3.0180000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:13:40Z,3.0059999999999993,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:13:50Z,3.004,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:14:00Z,3.0060000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:14:10Z,3.0020000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:14:20Z,3.005,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:14:30Z,3.0010000000000003,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:14:40Z,3.0089999999999995,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:14:50Z,3.0060000000000002,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:15:00Z,3.0089999999999995,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:15:10Z,3.008,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:15:20Z,3.0159999999999996,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:15:30Z,3.005,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:15:40Z,3.003,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:15:50Z,3.0109999999999992,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:16:00Z,3.006,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:16:10Z,3.0000000000000004,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:16:20Z,3.001,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:16:30Z,3.007,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:16:40Z,3.004,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:16:50Z,3.004,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:17:00Z,3.003,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:17:10Z,3.009,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:17:20Z,3.005,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:17:30Z,3.004,ec_tds,raw_sensor_data,hydro_system_01
,,1,2025-08-14T09:20:12.924804808Z,2025-08-14T10:20:12.924804808Z,2025-08-14T10:17:40Z,2.999,ec_tds,raw_sensor_data,hydro_system_01
